discuss_id,user_id,challenge_id,dis_id,parent_discuss_id,root_discuss_id,reply_discuss_id,content,praises_count,created_at
324,26712,409.0,143.0,,,365.0,"<p>
	第三关倒数第二题的左移有问题 测试集1本题正确答案应该是24 但是为什么是6呢？没左移处理？
</p>
<p>
	<br />
</p>",2,2017-10-17 23:34:08
330,26739,409.0,143.0,,,364.0,老师，第三关过不去啊，最后两个答案总是错的,0,2017-10-18 14:57:47
331,26721,412.0,133.0,,,383.0,这个文件在哪里找,0,2017-10-18 15:30:45
332,26428,409.0,143.0,,,340.0,"<div>
	# 请在此处填入将bittwo左移动两位的代码，并将运算结果存入bittwo变量<br />
&nbsp;###### Begin ######<br />
&nbsp;bittwo=bittwo&lt;&lt;2<br />
&nbsp;####### End #######<br />
&nbsp;print(bittwo)
</div>
<p>
	&nbsp;# 请在此处填入将bittwo右移动两位的代码，并将运算结果存入result变量<br />
&nbsp;###### Begin ######<br />
&nbsp;result=bittwo&gt;&gt;2<br />
&nbsp;####### End #######<br />
&nbsp;print(result)
</p>
<p>
	老师，请问哪里错了，输出一直不对
</p>",0,2017-10-18 15:34:46
333,26280,362.0,133.0,,,342.0,感觉问题好多啊&nbsp;&nbsp;&nbsp; 评测按钮没用啊！,2,2017-10-18 15:53:22
334,26201,119.0,61.0,270.0,270.0,,我也在这边跪了，学长说后台出错了,0,2017-10-18 15:59:55
335,26597,468.0,166.0,,,345.0,我的实际输出为什么是空,2,2017-10-18 19:48:07
338,26636,468.0,166.0,,,344.0,我的实际输出为什么是空,2,2017-10-18 20:57:51
348,27662,469.0,166.0,,,382.0,"<span style=""color:#333333;background-color:#FFFEF4;"">我的实际输出为什么是空</span>",0,2017-10-19 16:14:18
349,27129,141.0,69.0,,,,老师，实际输出没有结果,0,2017-10-19 17:35:05
350,26520,140.0,69.0,337.0,320.0,,这一题要用到\t,0,2017-10-19 17:49:05
351,26375,143.0,69.0,,,352.0,第三题第一个数据少了一个0（在第一个位置）,0,2017-10-19 18:01:16
352,26375,143.0,69.0,351.0,351.0,,第四关,0,2017-10-19 18:01:35
354,26244,141.0,69.0,,,,ai,0,2017-10-19 19:25:03
355,26957,141.0,69.0,,,,中括号怎么弄出来,0,2017-10-19 20:35:53
356,27117,141.0,69.0,,,3708.0,"<p>
	第二关不给金币
</p>
<p>
	<br />
</p>",1,2017-10-19 20:43:02
357,26111,141.0,69.0,,,,"<span style=""font-family:宋体;font-size:10.5pt;"">老师，第五六题题干不全，并没有“所给的整数”和“所给的列表”啊，评测说我是死循环，答案上也是些莫名其妙的数字，而题干中更本没有相关信息</span>",1,2017-10-19 20:58:41
358,27117,143.0,69.0,,,,老师为啥我过了第二关不给金币经验，第三关没事,0,2017-10-19 21:11:42
359,27117,143.0,69.0,,,396.0,最主要的是不算我的成绩，完成了三关我总分才50分,0,2017-10-19 21:18:08
362,11,371.0,140.0,353.0,353.0,,你好，请问有什么具体问题，可以将详细情况写出来，我们会尽快改进,0,2017-10-20 16:43:35
363,11,368.0,140.0,305.0,305.0,,请问你这个是哪一关出现了这个问题？,1,2017-10-20 16:44:19
364,24736,409.0,143.0,330.0,330.0,,"您好，第三关的代码中倒数第二个的要求是输出result，但是代码中是输出bittwo，所以导致出错。现在代码已修改，您可以再次闯关<img src=""http://forge.trustie.net/assets/kindeditor/plugins/emoticons/images/13.gif"" border=""0"" alt="""" />",0,2017-10-20 18:10:43
365,24736,409.0,143.0,324.0,324.0,,"<span>您好，第三关的代码中</span><span>倒数第二个的要求是输出result，但是代码中是输出bittwo</span><span>，所以导致出错。</span><span>现在代码已修改</span><img src=""http://forge.trustie.net/assets/kindeditor/plugins/emoticons/images/13.gif"" border=""0"" alt="""" />",0,2017-10-20 18:14:02
366,24736,409.0,143.0,105.0,105.0,,<span>您好，第三关的代码中</span><span>倒数第二个的要求是输出result，但是代码中是输出bittwo</span><span>，所以导致出错，</span><span>右移符号并没有出错。</span>,0,2017-10-20 18:15:20
367,26375,143.0,69.0,,,,第一题的4对应的风速应该是131-153,0,2017-10-20 19:57:46
368,26948,119.0,61.0,,,369.0,"<p>
	老师，我第1大关的地二关卡了好几天了
</p>
<p>
	<span style=""color:#EE4A1F;background-color:#333333;"">File ""1-2.py"", line 26</span><br />
<span style=""color:#EE4A1F;background-color:#333333;"">a=((1+5**0.5)/2+2)**0.5-(1+5**0.5)/2</span><br />
<span style=""color:#EE4A1F;background-color:#333333;"">^</span><br />
<span style=""color:#EE4A1F;background-color:#333333;"">SyntaxError: invalid syntax</span>
</p>
<p>
	一直是这样，怎么办呢
</p>",0,2017-10-20 20:26:14
369,26948,119.0,61.0,368.0,368.0,958.0,"<p>
	print_(((1+5**0.5)/2+2)**0.5-(1+5**0.5)/2)
</p>
<p>
	我之前是这么写的
</p>
<p>
	<br />
</p>",0,2017-10-20 20:37:22
372,26529,371.0,140.0,,,,任务都看不懂...,0,2017-10-20 20:49:11
373,27006,142.0,69.0,,,3273.0,"<p>
	第三关第五题
</p>
<p>
	<span style=""color:#EE4A1F;background-color:#333333;"">Traceback (most recent call last):</span>
</p>
<span style=""color:#EE4A1F;background-color:#333333;"">File ""2-3.py"", line 93, in&nbsp;</span><br />
summary = sumInt(num)<br />
<p>
	NameError: name 'sumInt' is not defined。。。
</p>
<p>
	这根本不是我写的句子。。。
</p>",1,2017-10-20 21:15:38
374,27006,120.0,61.0,,,,"<p>
	<img src=""/files/uploads/image/201710/ca30003fef2d.PNG"" title=""image"" alt=""image"" />
</p>
<p>
	老师，我这里之前都没问题，从这里开始就这样了。。。是什么情况啊
</p>",0,2017-10-20 21:19:41
375,26656,141.0,69.0,,,,"为什么没有实际输出啊<img src=""/files/uploads/image/201710/31f0898dc462.png"" alt="""" />",0,2017-10-21 08:06:17
378,26656,141.0,69.0,,,,"老师，这是什么问题啊？？系统提示系统的代码错误<img src=""/files/uploads/image/201710/2a252d528583.png"" alt="""" />",0,2017-10-21 10:39:25
379,26656,141.0,69.0,,,,"<p>
	//
</p>
<p>
	<br />
</p>",0,2017-10-21 11:24:05
381,24747,412.0,133.0,272.0,272.0,,已更改,0,2017-10-21 16:18:00
382,24736,469.0,166.0,348.0,348.0,,"<p style=""padding:0px;color:#333333;background-color:#FFFFFF;"">
	亲爱的学员，非常感谢你的反馈和支持。
</p>
<p style=""padding:0px;color:#333333;background-color:#FFFFFF;"">
	评测结果为空的问题已经顺利解决，请重新评测<img src=""http://forge.trustie.net/assets/kindeditor/plugins/emoticons/images/63.gif"" border=""0"" alt="""" />
</p>",0,2017-10-21 19:46:04
383,24747,412.0,133.0,331.0,331.0,,请问是什么文件呢,0,2017-10-22 10:02:28
384,24747,413.0,133.0,323.0,323.0,,"<span style=""color:#333333;background-color:#FFFFFF;"">测试题集4中""time""和"".""之间是没有空格的，<span style=""color:#333333;background-color:#FFFFFF;"">"".""后面有两个空格，</span>而<span style=""color:#333333;background-color:#FFFFFF;"">测试题集4句子开头是有一个空格，而</span>测试集1句子开头没有空格。</span>",0,2017-10-22 10:09:19
385,24747,362.0,133.0,281.0,281.0,,因为设置多组测试集是想增加程序检测的正确性。,0,2017-10-22 10:10:31
386,24747,368.0,140.0,363.0,305.0,,这个问题已经和长强解决了,2,2017-10-22 10:15:11
391,26493,316.0,122.0,,,,好抽象，条件看不懂,10,2017-10-24 09:28:39
392,26434,142.0,69.0,,,393.0,第2题，0的阶乘为什么是1不是0,2,2017-10-24 11:59:36
393,26434,142.0,69.0,392.0,392.0,,"<p>
	第三节
</p>
<p>
	<br />
</p>",0,2017-10-24 12:00:31
397,27128,142.0,69.0,393.0,392.0,,"<p>
	。。
</p>
<p>
	<br />
</p>",1,2017-10-24 15:59:37
398,26737,141.0,69.0,,,,。,1,2017-10-24 16:20:14
399,26737,166.0,78.0,,,,"<p>
	.
</p>
<p>
	<br />
</p>",4,2017-10-24 17:28:45
404,26542,143.0,69.0,,,,心态崩了,0,2017-10-24 21:13:13
408,26421,143.0,69.0,402.0,402.0,,一样的问题，希望教员尽快解决,0,2017-10-24 23:39:15
412,10,416.0,144.0,56.0,56.0,770.0,同学你好，十分感谢你的提醒。这里应该是个笔误，不需要new，感谢你的贡献，已改正！！,0,2017-10-25 11:42:35
417,26698,141.0,69.0,,,418.0,"<p>
	#2
</p>
<p>
	print('\n***********************\n')<br />
^<br />
IndentationError: expected an indented block
</p>",1,2017-10-25 21:19:22
418,26698,141.0,69.0,417.0,417.0,,"<p style=""margin-left:0in;text-align:left;"">
	<span style=""font-size:24.0pt;font-family:宋体;color:black;"">这是初始代码一直报错，经过恢复初始代码还是报错。</span>
</p>",1,2017-10-25 21:25:13
