chapter_id,name,description,created_at
292,第一章：MongoDB数据库增删改查,"本章是数据库的基本入门操作，包括创建数据库，创建集合，对其中文档的增删改查等。（集合相当于
 MySQL 数据库中的表，文档则是相当于 MySQL 表中的一条数据）",2018-09-05 09:33:32
293,第二章：MongoDB数据库的权限设置,MongoDB 默认登录方式是极不安全的，没有任何防护措施，作为平常练习没关系，但是实际使用中还是要为它设置访问权限。,2018-09-05 09:34:36
294,第三章：MongoDB数据库高级查询,MongoDB 常用于大数据的存储，在庞大的数据中查询出我们所要的信息，如果使用普通查询方法，遍历所有文档查询，花费的时间太久了，使用索引可以大大节省搜索时间。,2018-09-05 09:37:44
296,MongoDB分布式集群,MongoDB 一共有三种集群搭建的方式：Replica Set（复制集也叫副本集） 、 Sharding（分片）  和Master-Slaver（主从）。现在还在用的主流方式是前两种。,2018-09-10 16:59:11
298,大数据之数据获取 – 数据处理脚本语言Python基础,,2018-09-12 16:19:10
299,大数据之数据获取 – 分布式数据爬取框架Scrapy,,2018-09-12 16:25:08
300,大数据之数据分析 – 数据分析语言R,,2018-09-12 16:27:25
301,大数据之数据分析 – 数据分析工具Numpy & Pandas,,2018-09-12 16:28:09
302,大数据之数据处理 – 分布式系统基础架构Hadoop,,2018-09-12 16:40:08
303,大数据之集群系统 - 云计算应用容器引擎Docker,,2018-09-12 16:48:28
304,机器学习 - 基于大数据的数据分析与预测,,2018-09-12 17:33:47
305,第1阶段  JAVA入门,你将学到JAVA开发环境的安装与配置，能动手编写出你自己的JAVA程序。,2018-09-13 11:00:51
306,Java面向对象,,2018-09-13 11:07:55
307,Java高级特性,,2018-09-13 11:09:57
309,HTML基础,"HTML（超文本标记语言）主要是为“网页创建和其它可在网页浏览器中看到的信息”设计的一种标记语言,为搭建网页结构做出第一步。本阶段主要介绍了HTML的语法基础、表格、表单、等标签，最后的综合实战会结合之前的知识带你完成一个完整的静态网站。",2018-09-13 11:20:03
310,JavaWeb,,2018-09-13 11:22:46
311, 框架,,2018-09-13 11:23:20
312, 综合项目一,,2018-09-13 11:23:59
313, 版本控制工具,,2018-09-13 11:26:17
314, Linux系统,,2018-09-13 11:28:06
315,使用Jquery制作验证码,,2018-09-17 16:35:10
316,Java制作验证码,,2018-09-17 16:35:56
317,专题六 计算机网络应用,"本专题利用Python语言抓取和分析网页数据，实现邮件的收发。熟悉Python处理网络数据的方法，进一步熟悉HTML、POP3、STMP等相关网络技术，了解正则表达式概念等。进一步加强利用Python解决实际问题的能力。

带有‘’※‘号标记的实训项目是与理论教材章后习题、实验教材实验关卡和综合实验相配套的实验内容。",2018-09-20 09:04:11
318,专题七 数据库技术应用基础,"本专题主要内容为利用MySQL数据库管理系统管理结构化数据。通过实训项目的练习，了解数据库管理系统带来的好处；熟悉MySQL中的增、删、改查等操作方法；熟悉利用Python操作MySQL的过程。

带有‘’※‘号标记的实训项目是与理论教材章后习题、实验教材实验关卡和综合实验相配套的实验内容。",2018-09-20 09:06:25
329,CSS入门,CSS是一种定义样式结构如字体、颜色、位置等样式的语言，被用于为页面添加效果。本阶段主要介绍了CSS的基础语法、选择器、文本、背景、表格样式。,2018-09-28 11:21:07
330,JavaScript从入门到进阶,本章节主要介绍了JS的定义以及使用，包括数据类型、运算符、对象、数组、条件语句、循环语句、函数、正则表达式的使用以及字符串、JSON的处理。,2018-09-28 11:23:39
331,JQuery,"jQuery是一个JavaScript函数库。jQuery是一个轻量级的""写的少，做的多""的JavaScript库。

本章节介绍了JQuery的定义与使用。",2018-09-28 11:24:42
332,1、Python表达式,,2018-10-02 13:44:16
333,2、Python控制结构,,2018-10-02 16:42:05
334,3、循环与列表,教材第二章配套实训,2018-10-03 07:59:21
335,4、函数与分支,教材第三章配套实训,2018-10-03 19:52:01
336,编程第一步,熟悉Python的安装，熟悉Python编程环境，编写第一个Python程序。学完本部分能对Python有一个初步的认识。,2018-10-11 12:18:28
337,基本元素,学习Python数据的基本组成元素，了解变量和常量，使用基本数据类型进行数学计算。,2018-10-11 15:09:22
338,Python的几种数据结构,学习Python中的列表、元组、集合和字典四种数据结构，完成相应的编程任务。,2018-10-13 13:27:48
339,分支与循环,学习Python中的分支判断语句if，两种循环的相关知识，完成相应的编程任务。,2018-10-18 16:53:43
340,Hadoop概述与安装配置管理,,2018-10-21 11:10:33
341,HDFS 技术,,2018-10-21 11:10:56
342,MapReduce 技术,,2018-10-21 11:11:19
343,Hadoop I/O 操作,,2018-10-21 11:12:48
344,海量数据库 HBase 技术,,2018-10-21 11:13:04
345,ZooKeeper 技术,,2018-10-21 11:13:44
346,分布式数据仓库技术 Hive,,2018-10-21 11:14:36
347,分布式数据分析工具 Pig,,2018-10-21 11:14:54
351,基础环境搭建与配置,,2018-10-21 12:33:43
352,Scala语言的使用与进阶,,2018-10-21 12:50:34
353,Spark编程,,2018-10-21 13:09:02
354,Spark编程进阶,,2018-10-21 13:09:24
355,Spark SQL：结构化数据文件处理,,2018-10-21 13:09:34
356,Spark Streaming：实时计算框架,,2018-10-21 13:09:43
357,Spark GraphX：图计算框架,,2018-10-21 13:09:55
358,Spark MLlib：功能强大的算法库,,2018-10-21 13:10:05
359,项目案例：餐饮平台菜品智能推荐,,2018-10-21 13:10:13
360,入门工具篇,,2018-10-21 13:52:30
361,实现商品推荐,现在的购物网站比如淘宝、京东等，都会有类似的商品推荐功能，根据顾客购买或搜索过的商品，推荐一些类似或有关联的商品给用户，提升销量。本章我们就来一起实现一个简单的商品推荐功能。,2018-10-21 13:56:29
362,预测获胜球队,"本章实训运用了分类算法——决策树，来预测篮球赛的获胜球队。比起其他算法，决
策树有很多优点，其中最主要的一个优点是决策过程是机器和人都能看懂的，我们使用机器学习
到的模型就能完成预测任务。
",2018-10-21 14:00:53
363,电影推荐,本章实训也用到了亲和性分析，要学习如何用亲和性分析方法找出在什么情况下两个对象经常一起出现。,2018-10-21 14:01:25
364,用转换器抽取特征,"本章实训所讨论的是如何从数据集中抽取数值和类别型特征，并选出最佳特征，前提是数据集确
实包含这些特征。",2018-10-21 14:04:12
365,向用户推荐感兴趣的人,,2018-10-21 14:04:56
366,利用神经网络技术破解验证码,,2018-10-21 14:06:04
367,作者分析,,2018-10-21 14:13:09
368,新闻语料分类,,2018-10-21 14:17:10
369,用深度学习的方法为图像中的物体进行分类,,2018-10-21 14:18:07
371,大数据处理,,2018-10-21 14:19:16
372,Jfinal在线商城,,2018-10-23 09:24:53
373,Android开发基础入门,,2018-10-23 09:34:56
374,物联网应用开发之事件与数据读写,,2018-10-23 09:36:59
375,物联网应用开发之Socket编程与广播,,2018-10-23 09:38:37
376,物联网应用开发之UI布局,,2018-10-23 09:39:39
377,物联网应用开发之通信与控制,,2018-10-23 09:41:18
379,Ruby制作验证码,,2018-10-29 16:04:37
380,Redis 入门,对 Redis 进行简要介绍，并展示 Redis 的一些基本用法。,2018-10-31 09:53:45
396,C++基础的应用,本章节主要介绍了C++基础的应用，包括函数、数组、指针、结构体以及多文件等操作。,2018-11-04 16:23:11
397,类和对象的应用,本章节为类和对象的应用，包括面向对象的程序设计、类的定义和对象的创建，成员函数的调用方法以及对象的初始化。,2018-11-04 16:23:39
398,类的构造函数、析构函数的应用,本章节为类的构造函数、析构函数的应用，包括其定义与使用方法、数组、对象指针以及静态成员。,2018-11-04 16:24:14
399,类的继承与派生,本章节为类的继承与派生，讲解了继承与派生的定义与使用方法。,2018-11-04 16:24:38
400,类的多态性与虚函数,本章节为类的多态性与虚函数，讲解了类的多态性与虚函数的定义与使用方法。,2018-11-04 16:24:51
401,友员和运算符重载,本章节为友员和运算符重载，讲解了几种常用的运算符重载的方法和友员函数、转换构造函数的定义和使用。,2018-11-04 16:25:00
402,STL的应用,本章节为STL的应用，讲解了STL的使用、常用容器、迭代器和算法的使用。,2018-11-04 16:25:08
405,Redis 实战,使用 Redis 构建较复杂的辅助工具和应用程序。,2018-11-04 17:15:30
406,OpenCV 人脸检测,OpenCV是一个开源的跨平台计算机视觉库。在本章节中，我们主要学习OpenCV计算机视觉库，包括学会使用OpenCV中一系列的图像操作（采集图片、读取图片、展示图片以及保存图片）；理解色彩空间，并使用 OpenCV 进行色彩空间转换；理解 Harr 分类器原理，使用 OpenCV 中的 Harr 分类器进行人脸检测。,2018-11-07 12:58:47
407,Dlib 人脸检测,"Dlib 是目前业内高度认可的一个包含机器学习算法的C++开源工具包，提供C++与Python接口。其人脸识别领域的相关模型工具完善。在本章节中，我们主要学习使用Dlib进行人脸检测，包括学习HOG特征的描述方法，并计算一张图片的HOG特征；自己动手训练一个人脸检测模型；绘制图片中的人脸区域并保存绘制后的图片。
",2018-11-07 13:05:34
408,Dlib 人脸特征提取,人脸特征提取是人脸识别的关键。在本章节中，我们将要学习使用Dlib提取人脸的特征。学习内容包括理解人脸特征点含义，了解人脸特征点检测基本原理；使用Dlib训练好的模型获取人脸特征点；使用OpenCV绘制识别出的人脸特征点；自己动手训练一个人脸特征点识别模型。,2018-11-07 13:14:42
409,Dlib 人脸识别,本章节中，我们将结合人脸特征提取中学习到的知识，进一步的使用Dlib 进行人脸识别。学习内容包括理解如何计算特征向量和向量间的欧氏距离；理解如何识别人脸的基本原理；绘制人脸识别结果。,2018-11-07 13:17:49
410,Face Recognition 人脸识别,"在前面的几个章节中，我们已经学习了人脸识别的基本流程，包括人脸图像采集、人脸检测、特征点提取和人脸识别的整个流程。不仅了解了其中的原理，还学会了编写实际应用的代码。

本章节主要将介绍使用 Face Recognition 库进行人脸识别。而 Face Recognition 基于 Dlib 库做了高度封装，被称之为世界上最简洁的人脸识别库。学习内容包括使用 Face Recognition 检测人脸、获取人脸特征点、编码人脸特征向量、识别人脸、绘制人脸识别的结果等。",2018-11-07 13:21:44
411,基于类的不变式实现代码,,2018-11-08 09:35:23
412,方法规格与方法实现代码的双向工程,,2018-11-08 09:36:03
413,基于方法规格设计编写单元测试用例,,2018-11-08 09:36:11
414,基于类规格，设计编写单元测试用例,,2018-11-08 09:36:24
415,第1部分 熟悉C语言程序编辑与调试环境,这一部分主要是使同学们熟悉C语言程序编辑与调试环境、以及实训的环境。,2018-11-12 23:56:30
